Title:,"Time Series, Area-Averaged of Dust Column Mass Density monthly 0.5 x 0.625 deg. [MERRA-2 (monthly)"
User Start Date:,2000-02-01T00:00:00Z
User End Date:,2025-02-28T23:59:59Z
User Bounding Box:,"56,27,57,28"
Data Bounding Box:,""
URL to Reproduce Results:,"https://giovanni.gsfc.nasa.gov/giovanni/#service=ArAvTs&starttime=2000-02-01T00:00:00Z&endtime=2025-02-28T23:59:59Z&shape=state_dept_countries_2017/shp_106&bbox=56E,27N,57E,28N&data=M2TMNXAER_5_12_4_DUCMASS%2CMOD08_M3_6_1_Deep_Blue_Aerosol_Optical_Depth_550_Land_Mean_Mean&portal=GIOVANNI&format=json"
Fill Value (mean_M2TMNXAER_5_12_4_DUCMASS):, 1000000000000000

time, mean_M2TMNXAER_5_12_4_DUCMASS
2000-02-01 00:00:00,0.000187050478
2000-03-01 00:00:00,0.000336655503
2000-04-01 00:00:00,0.000401238998
2000-05-01 00:00:00,0.00032148973
2000-06-01 00:00:00,0.000550095399
2000-07-01 00:00:00,0.000559918757
2000-08-01 00:00:00,0.000465347432
2000-09-01 00:00:00,0.000323781307
2000-10-01 00:00:00,0.000203188465
2000-11-01 00:00:00,0.000145160302
2000-12-01 00:00:00,9.59810714e-05
2001-01-01 00:00:00,9.58172241e-05
2001-02-01 00:00:00,0.000187220197
2001-03-01 00:00:00,0.000291696982
2001-04-01 00:00:00,0.000309120398
2001-05-01 00:00:00,0.000399516342
2001-06-01 00:00:00,0.000425144361
2001-07-01 00:00:00,0.000660841353
2001-08-01 00:00:00,0.000431285793
2001-09-01 00:00:00,0.000358358404
2001-10-01 00:00:00,0.000239941539
2001-11-01 00:00:00,0.000173598193
2001-12-01 00:00:00,0.000132969522
2002-01-01 00:00:00,0.000127254447
2002-02-01 00:00:00,0.000199999471
2002-03-01 00:00:00,0.000351445866
2002-04-01 00:00:00,0.000418185489
2002-05-01 00:00:00,0.000346866
2002-06-01 00:00:00,0.000457235845
2002-07-01 00:00:00,0.000482437812
2002-08-01 00:00:00,0.000466413796
2002-09-01 00:00:00,0.000341893843
2002-10-01 00:00:00,0.000266886345
2002-11-01 00:00:00,0.000149628308
2002-12-01 00:00:00,0.000166546233
2003-01-01 00:00:00,0.000154518173
2003-02-01 00:00:00,0.000288663578
2003-03-01 00:00:00,0.00053389126
2003-04-01 00:00:00,0.000391573645
2003-05-01 00:00:00,0.000573518686
2003-06-01 00:00:00,0.000510799582
2003-07-01 00:00:00,0.000716693525
2003-08-01 00:00:00,0.000471876498
2003-09-01 00:00:00,0.000415141083
2003-10-01 00:00:00,0.000271075318
2003-11-01 00:00:00,0.000177614493
2003-12-01 00:00:00,0.000182367527
2004-01-01 00:00:00,0.00014735102
2004-02-01 00:00:00,0.000237339933
2004-03-01 00:00:00,0.00032593176
2004-04-01 00:00:00,0.000455676869
2004-05-01 00:00:00,0.000497442321
2004-06-01 00:00:00,0.000443361001
2004-07-01 00:00:00,0.000520731788
2004-08-01 00:00:00,0.000527288124
2004-09-01 00:00:00,0.000411482819
2004-10-01 00:00:00,0.000328983238
2004-11-01 00:00:00,0.000210213402
2004-12-01 00:00:00,0.000178614238
2005-01-01 00:00:00,0.000165482081
