Title:,"Time Series, Area-Averaged of Dust Column Mass Density monthly 0.5 x 0.625 deg. [MERRA-2 (monthly)"
User Start Date:,2000-02-01T00:00:00Z
User End Date:,2025-02-28T23:59:59Z
User Bounding Box:,"48,31,49,32"
Data Bounding Box:,""
URL to Reproduce Results:,"https://giovanni.gsfc.nasa.gov/giovanni/#service=ArAvTs&starttime=2000-02-01T00:00:00Z&endtime=2025-02-28T23:59:59Z&shape=state_dept_countries_2017/shp_106&bbox=48E,31N,49E,32N&data=M2TMNXAER_5_12_4_DUCMASS%2CMOD08_M3_6_1_Deep_Blue_Aerosol_Optical_Depth_550_Land_Mean_Mean&portal=GIOVANNI&format=json"
Fill Value (mean_M2TMNXAER_5_12_4_DUCMASS):, 1000000000000000

time, mean_M2TMNXAER_5_12_4_DUCMASS
2000-02-01 00:00:00,0.000250119861
2000-03-01 00:00:00,0.000518276414
2000-04-01 00:00:00,0.000858527725
2000-05-01 00:00:00,0.000569139665
2000-06-01 00:00:00,0.000616116566
2000-07-01 00:00:00,0.0010734041
2000-08-01 00:00:00,0.000526219141
2000-09-01 00:00:00,0.000453790795
2000-10-01 00:00:00,0.00035012365
2000-11-01 00:00:00,0.000251143734
2000-12-01 00:00:00,0.000265525392
2001-01-01 00:00:00,0.000149407861
2001-02-01 00:00:00,0.00028596574
2001-03-01 00:00:00,0.000317162659
2001-04-01 00:00:00,0.000469876366
2001-05-01 00:00:00,0.000614100543
2001-06-01 00:00:00,0.000456751732
2001-07-01 00:00:00,0.000574930047
2001-08-01 00:00:00,0.000476140238
2001-09-01 00:00:00,0.000355424592
2001-10-01 00:00:00,0.000358049147
2001-11-01 00:00:00,0.00031531576
2001-12-01 00:00:00,0.000268225733
2002-01-01 00:00:00,0.00024202012
2002-02-01 00:00:00,0.000253766426
2002-03-01 00:00:00,0.000464144134
2002-04-01 00:00:00,0.000719759031
2002-05-01 00:00:00,0.000505660661
2002-06-01 00:00:00,0.000412823458
2002-07-01 00:00:00,0.000414154551
2002-08-01 00:00:00,0.000438711635
2002-09-01 00:00:00,0.000381943712
2002-10-01 00:00:00,0.00033639482
2002-11-01 00:00:00,0.000209164558
2002-12-01 00:00:00,0.000299511157
2003-01-01 00:00:00,0.000216040382
2003-02-01 00:00:00,0.000455390691
2003-03-01 00:00:00,0.000682803919
2003-04-01 00:00:00,0.000812599028
2003-05-01 00:00:00,0.000603320543
2003-06-01 00:00:00,0.000633223215
2003-07-01 00:00:00,0.000720931625
2003-08-01 00:00:00,0.000476513029
2003-09-01 00:00:00,0.000379206089
2003-10-01 00:00:00,0.000428454572
2003-11-01 00:00:00,0.00031147158
2003-12-01 00:00:00,0.00025125235
2004-01-01 00:00:00,0.000243430288
2004-02-01 00:00:00,0.000372019393
2004-03-01 00:00:00,0.000364852342
2004-04-01 00:00:00,0.000554502709
2004-05-01 00:00:00,0.000679903664
2004-06-01 00:00:00,0.000510512036
2004-07-01 00:00:00,0.000510877697
2004-08-01 00:00:00,0.000430065324
2004-09-01 00:00:00,0.000368583744
2004-10-01 00:00:00,0.000354956748
2004-11-01 00:00:00,0.000381983031
2004-12-01 00:00:00,0.000223719428
2005-01-01 00:00:00,0.000326216454
2005-02-01 00:00:00,0.000272664707
